"id","listing_url","name","host_id","street","property_type","room_type","accommodates","bedrooms","beds","amenities","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy"
"10119193","https://www.airbnb.com/rooms/10119193","Furnished Luxury 2-BR at West End","30283594","Emerson Place, Boston, MA 02114, United States","Apartment","Entire home/apt","5","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","strict"
"10119327","https://www.airbnb.com/rooms/10119327","Furnished Luxury 2BR at West End","30283594","Emerson Place, Boston, MA 02114, United States","Apartment","Entire home/apt","5","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","strict"
"10123024","https://www.airbnb.com/rooms/10123024","Sunny apt at convenient location","28564205","Commonwealth Avenue, Boston, MA 02134, United States","Apartment","Entire home/apt","2","1","1","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"10127270","https://www.airbnb.com/rooms/10127270","Beautiful room in Boston","50345300","Chittick Road, Boston, MA 02136, United States","House","Private room","1","1","1","{TV,Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,Hangers}","1","80","8","4","10","10","10","8","f","moderate"
"10131503","https://www.airbnb.com/rooms/10131503","Furnished Longwood 2-BR Apartment","30283594","Saint Alphonsus Street, Boston, MA 02120, United States","Apartment","Entire home/apt","5","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}","0","","","","","","","","f","strict"
"10132073","https://www.airbnb.com/rooms/10132073","Extended stays","51992629","Paris St, Boston, MA 02128, United States","Apartment","Entire home/apt","2","1","1","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","4","100","10","8","10","10","10","10","f","flexible"
"10136854","https://www.airbnb.com/rooms/10136854","Deluxe 1BR BostonFurnished Apt.","30283594","Washington Street, Boston, MA 02111, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}","0","","","","","","","","f","strict"
"10138792","https://www.airbnb.com/rooms/10138792","Luxury 2 br on the Waterfront","18202088","Park Lane, Boston, MA 02210, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,Essentials,""24-Hour Check-in"",Hangers,Iron}","5","96","9","10","9","9","10","9","f","moderate"
"10138904","https://www.airbnb.com/rooms/10138904","Elegant 3BR 2Bath Back Bay Apts.","51673899","Beacon Street, Boston, MA 02116, United States","Apartment","Entire home/apt","8","3","3","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","10","96","9","10","10","10","10","9","f","strict"
"10148425","https://www.airbnb.com/rooms/10148425","1 Bedroom Apt in Heart of Back Bay","6562905","Marlborough Street, Boston, MA 02116, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"10149314","https://www.airbnb.com/rooms/10149314","Lux Furnished 1BR Boston Apt.","30283594","Boylston Street, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","1","80","8","10","10","10","8","8","f","strict"
"10152056","https://www.airbnb.com/rooms/10152056","Furnished Luxury West End 1BR Apt.","30283594","Emerson Place, Boston, MA 02114, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","strict"
"10153536","https://www.airbnb.com/rooms/10153536","Furnished 1BR Longwood Apartment.","30283594","Saint Alphonsus Street, Boston, MA 02120, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}","0","","","","","","","","f","strict"
"10153739","https://www.airbnb.com/rooms/10153739","Lux Furnished 1BR Boston MA Apt.","30283594","Saint Alphonsus Street, Boston, MA 02120, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","strict"
"10163454","https://www.airbnb.com/rooms/10163454","A Cozy Room in Veggie Paradise!","52169456","Weld Hill Street, Boston, MA 02130, United States","House","Private room","2","1","1","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"10164759","https://www.airbnb.com/rooms/10164759","Back Bay Brownstone One Bedroom Apt","51673899","Beacon Street, Boston, MA 02116, United States","Apartment","Entire home/apt","4","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","4","95","9","10","10","10","10","8","f","strict"
"10164810","https://www.airbnb.com/rooms/10164810","Prudential/South End 1BR Apt.","51673899","Columbus Avenue, Boston, MA 02118, United States","Apartment","Entire home/apt","4","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","6","90","9","9","9","9","10","8","f","strict"
"10175033","https://www.airbnb.com/rooms/10175033","North End Apt. w/ a view!","36670279","North Hudson Street, Boston, MA 02113, United States","Apartment","Entire home/apt","5","2","3","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer""}","20","99","10","10","10","10","10","10","f","flexible"
"10185646","https://www.airbnb.com/rooms/10185646","Spacious 3 Bedroom in Boston","1997048","Harlem Street, Boston, MA 02121, United States","Apartment","Entire home/apt","4","3","4","{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","moderate"
"10185866","https://www.airbnb.com/rooms/10185866","Beautiful large 2 BR for three week","52311253","Ridgecrest Terrace, Boston, MA 02132, United States","Apartment","Entire home/apt","2","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"10186477","https://www.airbnb.com/rooms/10186477","Cozy Private Room in Fenway/Kenmore","184232","Aberdeen Street, Boston, MA 02215, United States","Apartment","Private room","2","1","1","{TV,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","3","100","10","10","10","10","10","10","f","flexible"
"10190260","https://www.airbnb.com/rooms/10190260","High End South End Loft/Silver Line","10778805","Newcomb Street, Boston, MA 02118, United States","Condominium","Private room","1","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Hangers,Iron,""Laptop Friendly Workspace""}","1","100","10","10","10","10","10","10","f","strict"
"10208321","https://www.airbnb.com/rooms/10208321","near Harvard business School","52133887","Arden Street, Boston, MA 02134, United States","Apartment","Private room","2","1","1","{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}","2","100","9","8","10","10","9","10","t","flexible"
"10211649","https://www.airbnb.com/rooms/10211649","Private Apartment Fenway","52470335","Park Drive, Boston, MA 02215, United States","Apartment","Entire home/apt","4","1","2","{Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"10226171","https://www.airbnb.com/rooms/10226171","Cute Brookline Apartment!","18290025","Kilsyth Road, Boston, MA 02135, United States","Apartment","Entire home/apt","3","1","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"10227043","https://www.airbnb.com/rooms/10227043","2 BR 2 Bath Luxury Apmt in SouthEnd","39338110","Dartmouth Street, Boston, MA 02116, United States","Apartment","Entire home/apt","4","2","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","33","98","10","10","10","10","10","9","f","strict"
"10228228","https://www.airbnb.com/rooms/10228228","Lux 1BR Furnished Boston Apt.","30283594","Brookline Avenue, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""Laptop Friendly Workspace""}","1","80","4","6","8","8","10","6","f","strict"
"10228457","https://www.airbnb.com/rooms/10228457","Spacious Back Back Studio Steps from Public Garden","15338241","Commonwealth Avenue, Boston, MA 02116, United States","Apartment","Entire home/apt","2","0","1","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}","3","100","10","10","9","10","10","10","f","strict"
"10228764","https://www.airbnb.com/rooms/10228764","Lux Furnished 1BR Apt. in Boston","30283594","Boylston Street, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","flexible"
"10229333","https://www.airbnb.com/rooms/10229333","1BR Furnished Apt in Boston Fenway","30283594","Brookline Avenue, Boston, MA 02215, United States","Apartment","Entire home/apt","3","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","0","","","","","","","","f","strict"
"10231171","https://www.airbnb.com/rooms/10231171","Allston Close to Harvard Business School + BU C","19548932","Hooker Street, Boston, MA 02134, United States","House","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","38","94","10","9","10","10","9","9","t","flexible"
"10231714","https://www.airbnb.com/rooms/10231714","Fascinating Cozy Apt  with parking","52580942","Park Drive, Boston, MA 02215, United States","Apartment","Entire home/apt","4","1","2","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","38","95","10","10","10","10","10","9","t","strict"
"10233104","https://www.airbnb.com/rooms/10233104","Airbnb Apartment Hostel #1","25938928","Orleans Street, Boston, MA 02128, United States","Apartment","Entire home/apt","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","35","87","9","9","9","9","9","9","f","strict"
"10234895","https://www.airbnb.com/rooms/10234895","Cozy room, 2 min walk to redline T","52601623","Bailey Street, Boston, MA 02124, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","3","80","9","9","10","9","7","9","f","strict"
"10247000","https://www.airbnb.com/rooms/10247000","Room in Brand new building","15168012","Albany Street, Boston, MA 02119, United States","Apartment","Private room","2","1","1","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","9","83","7","8","9","9","9","9","f","moderate"
